"","GSM307000","GSM307012","GSM307013","GSM307018","GSM307020","GSM307023","GSM307028","GSM307030","GSM307031","GSM307032","GSM307053","GSM307072"
"210931_at",2.52798930729834,2.48249858773684,3.09448981266572,2.65419502852752,2.64243487147063,2.54700449252229,2.42483092169035,2.64774098757718,2.3532767287636,2.42548178737431,2.53903378434101,2.55703897073509
"210932_s_at",2.75362605109727,2.49376015152218,2.67392968374408,2.61861432294927,2.74882663229895,2.70075868396701,2.56908739777423,2.63572571711325,2.75041228885715,2.74616025174363,3.24892288375411,2.9704738205387
"210933_s_at",5.59931604507822,5.62090553059374,5.74524732382167,5.29087122521839,5.43481982260013,5.59129636629084,5.05906638481309,5.56638978464511,5.42045090126726,5.00292483891687,5.70942434338811,5.23656067957909
"210934_at",4.00468436648237,4.32530066060346,4.51779887719242,4.18449255744545,4.176055821757,4.20585516978509,4.09446629039826,4.11717762315731,4.37293639930514,4.31060576256623,4.52933478437276,4.31304570579032
"210935_s_at",5.0867383453824,4.66114182357622,4.51544473462918,4.73404764476611,4.61292338712544,4.58052771971801,4.44273102618365,4.39256497755416,4.28078408872231,3.84660971246417,4.11019547761377,4.10893310976752
"210936_at",3.24702160637324,3.0709264470745,3.24300112695735,3.33564517932141,3.32370969095352,3.15073367024988,3.12882708593219,2.90270976710774,3.23778558078886,3.16021901784555,2.96500087791218,3.32279244737382
"210937_s_at",3.36993999477337,3.90169164925446,3.26640766657475,3.6110436230363,3.53726349989732,3.70975276366595,3.66755378937598,3.81430307631298,3.59082621346413,3.63017506781217,3.92567188159403,3.68331156343879
"210938_at",4.17647513931965,4.08785611770429,4.22509164459353,3.91674672897692,3.90322586855759,3.99923709608893,4.08785611770429,4.28937490961058,4.3063030657853,4.45723634699724,3.9679747271282,4.0244364199699
"210939_s_at",3.35431183698652,3.35359454900147,3.4445638773492,3.32585283884003,3.30494890186523,3.29515946480705,3.54508577026876,3.41389886532315,3.27772860953434,3.54703858219823,3.8879832693039,3.36645009379649
"210940_s_at",3.42060137808985,3.78257275710756,3.80180217498157,4.10057053491885,3.74147812424161,3.73040886479594,3.75719992417938,3.53752684701891,3.59315089629456,4.38751536734286,4.32663413968674,3.91612472321051
"210941_at",2.32669565518447,2.32669565518447,2.4631780487038,2.36258514810893,2.16290696885244,2.36714585526114,2.38912709297723,2.16776958776007,2.34902380818631,2.39122910756076,2.40551128141756,2.24346302586058
"210942_s_at",2.55070035015905,3.71923745178158,2.65997533394793,3.22585990055766,2.97007921615558,3.05447580688843,3.11491437382195,3.62768404310522,2.64723948303087,3.4973974567894,3.22645047633988,2.70521238968652
"210943_s_at",4.09644921045319,3.63190508223424,4.04312686256986,3.76234159648469,3.71591247156424,3.47180671526377,5.86558255215306,4.25555729959176,4.06370467506859,4.39220512783619,3.68284107384227,3.8373178840356
"210944_s_at",5.0697854179657,5.05349181355617,5.05367585614382,4.88500496938077,4.89353793477077,4.76762924040245,5.93092504869113,5.33625866026362,5.62998473681863,5.83418231340151,5.1964199736001,5.52625686199368
"210945_at",2.65285798692479,2.65912031966858,2.85061866446425,2.65382988090196,2.71752662181837,2.49738491811593,2.64913808583452,2.7287304918974,2.59802487180469,3.10645445984407,2.60878617584575,2.71042845049436
"210946_at",3.94469488753448,4.82226087442092,3.9093276264957,4.12011417490289,4.79110988272549,4.17280347288448,3.65708023397433,4.0203609707772,4.04702560579286,4.30656049615584,3.8460550885498,3.96088443177751
"210947_s_at",6.28041908288014,6.40603201690741,6.26075340127857,6.47368209991474,6.14014043845931,6.33540844493243,5.83512161315801,6.15682247815094,6.17662227116643,5.89723442638284,6.33742569523448,6.32680097439861
"210948_s_at",2.8216147773792,2.60346884199414,2.49562186929151,2.49506026207517,2.46902025680021,2.54131000809083,2.47864552083748,2.46938089272977,2.49100597699103,2.55271971471549,2.47760370258266,2.69798511814628
"210949_s_at",10.9636367289089,10.7841378207188,10.9647352227523,10.7829454946037,10.2882126863086,10.6998134745016,10.686346297107,10.7308212622837,11.0030053689501,10.7410283631349,10.4763674764184,10.5516807905005
"210950_s_at",9.12450249598586,9.13748934395075,9.5472155034807,9.16950595788205,9.40396176695399,9.48969355515418,9.44393020407149,9.35371344106014,9.22759091609023,9.06227694753285,9.17892818086454,9.25932201329955
"210951_x_at",5.80847095014992,6.13788428615955,5.55738106204335,6.04413109941966,6.00274133271134,6.07172526900542,5.90898029760716,5.55412887119413,5.66072616772786,6.14185444612515,5.74124276862255,6.66416534031178
"210952_at",4.14476076240385,4.13124821385987,4.43471851066968,4.15522812409131,4.25889547631033,4.01761039211364,4.61508838742429,4.42736032014284,4.3063030657853,4.5989242362929,4.19003037355636,4.30483177553063
"210953_at",2.97926274038742,2.86731607637019,3.14822711171417,3.19549650761965,3.03933684903061,3.05988537923519,3.10168619677471,3.05791780209401,2.96815890882177,2.87452882249951,3.46845110242166,2.90240003586479
"210954_s_at",2.8789251432045,2.58850350845375,2.98838732201897,2.5655144787337,2.68799568190247,2.74644812011082,2.63858396495394,2.70921647522532,2.63116678527654,2.59951661906424,4.15626826476858,2.72268856132108
"210955_at",3.62757720122903,3.61542404131304,3.70098216313747,3.73981833755623,3.72709824664289,3.90381782184881,3.69077160501541,3.82661929205676,3.80059705741877,3.55610971904098,3.50320234184191,3.76869250219713
"210956_at",4.21536530907197,3.87632025138664,4.08527657939361,4.23834171281161,4.04946146283754,4.12709609575032,4.30538655368351,4.23416567426979,4.13869209910216,4.53463887964195,4.50334168688833,4.00280683393024
"210957_s_at",2.75389470020802,2.79971109010041,3.22206813189211,3.25575893442388,2.93596156756527,2.92483818772625,3.10085980890043,3.41564721799135,3.103178175501,3.1443067348361,2.89706793028822,3.21196016519901
"210958_s_at",5.15335640533671,5.31975978100037,5.19057784662797,5.57011091447907,5.3518874719117,5.26049725268326,5.88194469836629,5.17123242622315,5.62418371060881,5.51775974662497,5.36400336317077,5.65363185506876
"210959_s_at",3.70220643298084,3.77251729349891,3.28367245210536,3.76458781429505,3.89224468413796,3.87632025138664,3.13600097349193,3.31394871460637,3.00825898361283,3.06595933430241,3.01676565132629,3.30223547659091
"210960_at",3.31607785076949,3.21695645210065,3.38657768829361,3.14088974276847,3.05025695947991,3.09241940970623,3.37859792822443,3.49569539348644,3.55611422148846,3.85712714166881,3.1103178905504,3.15073367024988
"210961_s_at",2.92112501401899,3.011093454411,2.79251373579831,2.94109027709422,2.83141589399847,2.83462075764755,2.99531857686005,2.99531857686005,2.91274541127588,3.21615623062384,3.51265080739573,2.9337249607139
"210962_s_at",6.45094106637944,5.89927812423607,6.16073045993778,6.39200223504746,6.44953535004668,5.9425203957165,6.33414544248872,6.54151314433913,6.56348490327861,5.70784299665563,6.70543628887271,6.09906452052188
"210963_s_at",4.20486536230683,4.12042288190106,3.92739903473466,3.7831467728417,4.26281210671002,4.34629052599707,3.93361758938259,4.09275653436704,3.7290969129593,4.44691941711901,4.58053606069981,4.09525689647795
"210964_s_at",3.42929025020937,3.15304292893107,3.6010272811662,3.23194694829494,3.20015913951632,3.95937359617837,3.30853788618647,3.34834672659473,3.15637650593896,3.81985929284917,3.19520958715101,3.89086326495772
"210965_x_at",2.98628306064972,2.83985431963742,3.25401636226272,2.92156915625034,2.81524882891769,2.66012417022447,3.26311899363458,3.0238692390159,3.19430050999699,2.90199284172903,3.08316176848192,2.86479395428662
"210966_x_at",7.69234845794568,7.97071802524333,7.41927160133017,7.89368348682154,7.3269019370622,7.26281138842021,7.79389901645212,7.97498694104671,8.07482028689859,8.18190227870932,7.14733609813116,7.15895262790561
"210967_x_at",3.55810435310652,3.61718824259726,3.47998285492128,3.70058680399411,3.77386012881164,3.81226614973534,3.68956407159081,3.68167068961937,3.71662052829942,3.91192914543895,3.74215845279384,3.76841493706364
"210968_s_at",8.64599613598103,8.74136646198674,7.84293489513754,8.14639491378963,8.8303572287875,8.40532642721628,8.96126957700315,8.48587314109216,7.97498393700713,8.31026274826723,8.46434278211031,8.12404093472941
"210969_at",2.66012417022447,2.66617967921368,2.74344723860952,2.93884667745295,2.74665813317696,2.8846596562889,2.67542194708895,2.83554566830743,2.85171531212234,2.83304250675265,2.73632542385212,2.67813743143054
"210970_s_at",6.34022134323802,5.76655176644317,5.59941780626173,5.55357685115032,6.01243131302295,5.90327336788068,5.16481605003078,5.94937078773834,5.53814589764948,5.705091305782,5.08323816765296,5.39451912990334
"210971_s_at",2.90661906158219,3.2525770567843,3.19605429513151,2.95278995663017,3.12682808881735,3.08483538886697,3.06096286077321,3.10601417376427,3.17261131085097,3.38387301510496,3.1512169174483,3.05663181322925
"210972_x_at",4.31503729534706,4.30881755457612,4.15040781189132,4.60248772780469,4.68637141015108,4.55048888125392,4.47170918156144,4.21275504045899,3.77959883607399,4.21615119491941,4.08982163943096,4.64866660015046
"210973_s_at",4.89292236024911,4.83713387931955,4.95083920920003,4.92805092936073,4.51541745964123,4.67949354190934,4.40046449498916,4.75963826152709,4.88816925000154,5.23144557632076,5.84853526502589,4.71690764816052
"210974_s_at",5.1312335015197,4.86421878302798,5.57766467171129,5.20563355208431,4.61991603381981,4.95855369574691,5.36827392388869,5.24925521582927,5.30092918174436,4.87435236733975,5.00717584931305,5.30424809788926
"210975_x_at",6.37835109309819,6.47334018284493,6.49848983977719,6.54806589359443,6.43414277915636,6.29396797966359,6.45275311906835,6.61481047762764,6.50498105754278,6.57566574350102,6.23857078337857,6.29350792178258
"210976_s_at",7.48269579537524,7.014050138347,7.24404894824821,7.00322913372831,7.04648484020488,7.3677980984763,6.39615386676315,6.70251218993002,7.10562746532661,6.52482924616659,5.72650764081805,6.66858328690749
"210977_s_at",5.4273951218803,5.34988724617081,5.59576177166749,5.60562371987643,5.229203017681,5.36675488896127,5.49178235197734,5.66874775264956,5.67850681691036,5.53431795903927,5.35854264893513,5.21445431726777
"210978_s_at",9.06360779752548,9.2465410875864,9.2349278390611,8.57505004567495,9.30634783207475,8.81506743563167,9.72586870862308,8.97327961494729,8.62215889658491,8.69257285755267,8.86763422594574,8.87108821042303
