"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe_ID"
-0.209009330213596,8.34572850676959,-1.67982116656783,0.127586793651576,0.362717075315997,-5.23994574290739,"200611_s_at"
-0.0300750436979316,7.61985931887831,-0.363944882167027,0.724373449899444,0.866688186444487,-6.50163118858302,"200612_s_at"
-0.0762295234542468,9.57772532913691,-0.839531146063215,0.423093141301971,0.668884103951743,-6.20363085426352,"200613_at"
-0.420446786104205,9.77754338852167,-3.13426657769218,0.0121652414286706,0.102809212180005,-2.99342057138162,"200614_at"
-0.819870134470754,6.53925918615784,-5.37279728285291,0.000461982327009105,0.0191096229924948,0.29020167128481,"200615_s_at"
-0.463509695910571,8.77954462609568,-2.84186891818959,0.0195069758158999,0.133709815461786,-3.46064719668015,"200616_s_at"
-0.547018368410906,7.88240590358394,-4.01147453671594,0.00311084132999141,0.0493182379677114,-1.62711061147425,"200617_at"
0.0586598231816363,8.47722728370164,0.41968740349797,0.68463803659877,0.845354789172457,-6.47822000271328,"200618_at"
-0.0538999767121381,8.23723395861105,-0.491878049141598,0.634679068403316,0.813561529881135,-6.44316644815139,"200619_at"
0.166990865290655,9.81656457004958,1.66847127662286,0.129857747555485,0.36579648807323,-5.25562389307878,"200620_at"
-0.226496401673718,8.18677180393089,-2.83951729038846,0.0195816550298196,0.133829406235546,-3.46440850359723,"200621_at"
-0.194331117912723,7.48103480623277,-1.32081905340529,0.219430859012534,0.479335285960209,-5.7058527811736,"200622_x_at"
-0.252903545172382,7.41327168337237,-3.00784539855802,0.0149089182846369,0.11460523555102,-3.19520901567496,"200623_s_at"
0.0399747131238509,8.26407017300537,0.272673009419604,0.791309706502046,0.903036246088978,-6.53295179316555,"200624_s_at"
-0.105142442949587,10.0510883019298,-0.812410958763824,0.437692568418185,0.682015032306922,-6.22629613786997,"200625_s_at"
0.1167459864207,9.28230933731024,0.945013863277858,0.369536199610527,0.62395225541803,-6.10956096787851,"200626_s_at"
-0.243221795887617,10.5378913233109,-2.49402854141672,0.034406591231677,0.182667531753082,-4.0148360789395,"200627_at"
-0.641684343740842,5.77490232448061,-6.67016359428652,9.53471215215126e-05,0.0102117683948785,1.85293550125557,"200628_s_at"
-0.513973389203933,7.50113852958702,-4.73823569645079,0.00108696365644985,0.0281622865428627,-0.568278330505908,"200629_at"
-0.465290411777873,10.4460870880486,-3.50458532542673,0.00676452584211478,0.0747116223028214,-2.40756858971444,"200630_x_at"
-0.078125075175691,10.8254817449604,-1.00858455803611,0.339739841173098,0.598338559713266,-6.04850080653979,"200631_s_at"
0.406093150931891,7.86266987263535,4.22821708939255,0.00225547044328267,0.0411507903890321,-1.30329734762839,"200632_s_at"
-0.0467773176754679,12.6653651582511,-0.611351755135093,0.556219128725473,0.763926851456065,-6.373721361258,"200633_at"
-0.287354187860854,11.5295957929402,-3.22641870818245,0.0104983931109975,0.0949453588495831,-2.84676815843355,"200634_at"
0.0435166123823938,3.85979578187042,0.415337258764096,0.687704319131297,0.847063425704297,-6.48016245787718,"200635_s_at"
0.130093718292854,4.56123917183918,0.7938271446935,0.44789130642168,0.690437260074419,-6.24145768754411,"200636_s_at"
0.0863989616312374,3.3213827467472,0.671298470720643,0.519028839203387,0.740420431028039,-6.33367225314262,"200637_s_at"
-0.245232241317806,8.78320510923405,-2.61749278820681,0.02811935792593,0.163309361954401,-3.81887923251945,"200638_s_at"
0.116310122343587,9.29049206321001,1.04372475809518,0.324063448067392,0.584973781103419,-6.01339948063759,"200639_s_at"
0.171943823480658,9.466559127764,1.85325778175294,0.0971324126300488,0.31603603470855,-4.99408947614307,"200640_at"
-0.438327769364179,7.45130263028517,-2.67849388083059,0.0254535998819362,0.154435363896765,-3.72167873380557,"200641_s_at"
-0.260519089591296,10.9113596205009,-2.52808543209054,0.0325433214794367,0.177396098038084,-3.96090673667385,"200642_at"
-0.209086212419736,7.13224606319843,-2.11136846507498,0.0641893448747913,0.254438796401375,-4.61015584533725,"200643_at"
0.0576247836298899,8.7960198389819,0.456837091623803,0.658705693541471,0.828898307350355,-6.46084248466125,"200644_at"
0.420087542859813,10.0879578617568,3.95501608650302,0.00338626541221147,0.0517194233873273,-1.7125044012084,"200645_at"
-0.16230826065428,5.81524875054481,-1.79808390715365,0.105998566179667,0.330440814271543,-5.07351282767697,"200646_s_at"
-0.170853792864445,10.5182948022075,-1.76316935589949,0.111992292231419,0.33956243039279,-5.12320943864754,"200647_x_at"
-0.162594192348977,6.22787783258978,-1.49658280933593,0.169009085254355,0.41963832976633,-5.48596707504452,"200648_s_at"
-0.00992176089204592,7.62537821330661,-0.0927555338714284,0.928146942025412,0.970582989602408,-6.56864109306949,"200649_at"
-0.330438738238825,11.0804272784698,-2.65273356839062,0.0265467115302191,0.158123286833875,-3.76275028173077,"200650_s_at"
0.125568001005082,13.0298027317452,1.726878011608,0.11855339592868,0.349340476336403,-5.17437743039832,"200651_at"
-0.0765846113732707,9.98511930466658,-0.842401804555184,0.421567590933708,0.667909735215692,-6.20119461755154,"200652_at"
-0.37506068619795,8.08181937990495,-2.63631725321145,0.0272679467944673,0.160440595010463,-3.78890588856035,"200653_s_at"
-0.128503394986403,9.76079966555991,-1.09697644025953,0.301371772536127,0.563617215206025,-5.95843906955046,"200654_at"
-0.401479195230792,8.89918164345444,-3.80316605631267,0.00426334166823404,0.0581951362397363,-1.94419936454262,"200655_s_at"
-0.357604804032866,7.89566399801476,-3.86906132568557,0.00385635192605111,0.0548669748420196,-1.84330189376677,"200656_s_at"
-0.307415332181862,11.2913461504859,-3.6787650318889,0.00516044443808373,0.064687437795398,-2.13608141778138,"200657_at"
-0.543454129458677,8.56378883367866,-5.01587143461593,0.000742235921457069,0.0238329167706111,-0.18491104743021,"200658_s_at"
-0.370185274313564,7.2974043534849,-3.96904486815405,0.00331549514304691,0.0512773212889062,-1.69124676459908,"200659_s_at"
-0.012384260206312,6.3789758414097,-0.026927529309891,0.979110142811191,0.992773872109096,-6.57293571589334,"200660_at"
0.222949256212491,8.23105086384745,0.904924314261358,0.389284917339041,0.641802863929741,-6.14640141737144,"200661_at"
0.130276591157162,10.2370179416577,0.971513574255708,0.356889518285012,0.613020930670749,-6.0844959661666,"200662_s_at"
-0.0421754093164966,9.9516138607891,-0.496123676165074,0.631797694302527,0.812290485137496,-6.44094074629118,"200663_at"
