"logFC","AveExpr","t","P.Value","adj.P.Val","B","ID"
0.194968711176103,6.49358828273958,1.28800783941177,0.200915251845981,0.43604276372884,-5.48316321559481,"ILMN_1651769"
0.0224123889514814,4.47407102164583,0.741867421903295,0.460023328455353,0.691594908488546,-6.01781030921256,"ILMN_1651771"
0.00032947277005012,7.36245273960417,0.00283833246208365,0.997741376013732,0.999082209408673,-6.28565526300137,"ILMN_1651776"
0.00990321526512834,4.74341904303125,0.17039193537662,0.865069320919776,0.940404196312748,-6.27148881453584,"ILMN_1651787"
0.148931362617531,7.80618530897917,1.10422050782754,0.272325301708204,0.519500554389379,-5.69442703369719,"ILMN_1651788"
-0.0313544410789379,4.4102306073125,-1.29656856288312,0.197963958223958,0.432274289176465,-5.4725580661205,"ILMN_1651789"
0.0834195467118767,4.47694673334375,2.20996508890614,0.0295431822360295,0.13793133513769,-3.96366250879551,"ILMN_1651792"
-0.226056951183947,9.24289758057292,-2.50444580041714,0.0139925138262537,0.0857206819119587,-3.32532480616358,"ILMN_1651799"
-0.0227943803992982,4.8093102279375,-0.206588472295269,0.836779550970236,0.926104386607045,-6.26483045864829,"ILMN_1651800"
-0.0157036777532509,4.47187666104167,-0.557339333233942,0.578624701140316,0.777397787693106,-6.13428598841049,"ILMN_1651806"
0.106469219144211,4.63148626605208,1.75938679661908,0.0817761743933441,0.257859621269583,-4.79987467121148,"ILMN_1651811"
0.113558749220594,4.50612477385417,2.77080581723319,0.00674370594113735,0.0533844757866248,-2.68854258707953,"ILMN_1651817"
0.0892764653402038,7.76569910191667,1.0598046767531,0.291957964380877,0.540608316641086,-5.74074752506747,"ILMN_1651819"
0.114900887054547,12.6567868634375,0.537585736770814,0.592137662456372,0.786420369342807,-6.14480921307894,"ILMN_1651826"
-0.368744558029826,7.59013983451042,-2.71044874268384,0.00799173019715337,0.0598052950974969,-2.83764489104983,"ILMN_1651828"
-0.1469102141082,11.5224811791667,-1.54840199171701,0.124896857532225,0.331027386670258,-5.13052076433862,"ILMN_1651832"
0.0273011845882068,4.374973762625,1.10469687623037,0.272119834600092,0.519380774896353,-5.69392020007894,"ILMN_1651838"
0.0478373927280063,4.4106497585,1.96532607675302,0.0523378529380393,0.19532998537751,-4.43929156978264,"ILMN_1651846"
0.0823726418952226,4.49746062155208,2.34096021336598,0.0213547516053126,0.112285656690912,-3.68842119122401,"ILMN_1651848"
0.0147483605191092,13.0560910958333,0.37243030503033,0.710413606384204,0.860192490211082,-6.21800248916962,"ILMN_1651850"
0.0498270520383131,4.50366362997917,1.37309878855853,0.172998923214416,0.400001370170314,-5.37475012325349,"ILMN_1651865"
-0.248434801034609,7.5710883939375,-2.20594335606831,0.0298330474324522,0.138674799912595,-3.97188852112821,"ILMN_1651872"
-0.0669429567097897,4.54016709210417,-1.63225428836409,0.105982552975159,0.300594087770061,-5.00386924781074,"ILMN_1651878"
0.125352909777638,10.0633570286354,1.4475195401095,0.151089313584401,0.369757438421401,-5.27448528319268,"ILMN_1651886"
-0.0165096280825546,12.966353990625,-0.231144714784789,0.817706399948916,0.917168659863503,-6.25958607861855,"ILMN_1651899"
0.00077296762585745,4.50143396125,0.0168263566821525,0.986610922970003,0.994567422961949,-6.28552098780696,"ILMN_1651900"
0.352055837566599,4.94730375321875,3.74243330434412,0.000314133672126278,0.00755757385156678,0.0703137882785745,"ILMN_1651902"
-0.00264915057898186,4.47797946758333,-0.0776910919096481,0.938239455254566,0.973109038553208,-6.28271286814519,"ILMN_1651903"
0.0455799507521873,4.42824909635417,1.73386114267054,0.0862320215561057,0.266489777058682,-4.84198245624459,"ILMN_1651905"
0.00642565880018294,4.523511979,0.198056633394579,0.843429846238706,0.929780810043661,-6.26651496915036,"ILMN_1651913"
0.249414686258939,4.6681787848125,4.29267255482436,4.30018171300387e-05,0.00203697660075187,1.89959480210804,"ILMN_1651916"
0.0609660755658237,7.785064108125,0.482010543037231,0.630922529560118,0.811820840349487,-6.17239050402094,"ILMN_1651936"
0.00357153192944766,4.58438076975,0.0790716384599701,0.937144279015408,0.97268234232237,-6.28260723080611,"ILMN_1651938"
0.00919150957137106,4.36715845216667,0.415752432941477,0.67854186282647,0.841696671256046,-6.20136285781388,"ILMN_1651940"
-0.236180340071272,5.0982723436875,-2.72064603971497,0.00776711902289229,0.0585291996051484,-2.81264941980812,"ILMN_1651943"
-0.103237959687011,4.56171790971875,-2.70163600520318,0.00819058742841379,0.0606877297851401,-2.85918232322821,"ILMN_1651944"
0.0375615833469847,5.18366119645833,0.268177254322239,0.789152431722322,0.902876527385527,-6.25056586329594,"ILMN_1651949"
0.341308568279877,5.92930075980208,1.51889686118252,0.132155808700208,0.342010791595753,-5.17358007314493,"ILMN_1651950"
-0.0915428375819791,5.00859472314583,-0.972738753557354,0.333187832126016,0.580218869538159,-5.82615743246275,"ILMN_1651958"
0.179051682707159,7.46546348284375,1.41082248555738,0.161608708823935,0.384466565839285,-5.32455890612627,"ILMN_1651964"
0.0946276578987334,5.12534224176042,1.09265624419916,0.277346313769726,0.525071615203774,-5.70666556471099,"ILMN_1651966"
0.0692958829353492,5.40200172353125,0.608517615125151,0.544316699495494,0.755467103593687,-6.10526881757528,"ILMN_1651967"
