"ID","GEO2R_logFC","scripted_logFC","GEO2R_adjP","scripted_adjP"
"ILMN_2186983",-0.02445793,-0.0244579303333357,0.735,0.734634815097496
"ILMN_2187002",0.03615887,0.0361588736666674,0.531,0.531442902555775
"ILMN_2187058",-0.48130361,-0.481303614,3.02e-07,3.01768365191043e-07
"ILMN_2187071",0.0250637,0.0250637033333341,0.808,0.808011364412941
"ILMN_2187206",0.00439955,0.00439954933333375,0.961,0.96093740631907
"ILMN_2187487",-0.20707991,-0.207079914000003,0.000413,0.000413436045193006
"ILMN_2187533",-0.28160855,-0.281608550999998,3.25e-05,3.24764636883185e-05
"ILMN_2187718",0.63863289,0.638632890000004,5.18e-08,5.17819805255011e-08
"ILMN_2187727",0.11454453,0.114544533333333,0.124,0.123536885833055
"ILMN_2187746",0.10404494,0.104044940666666,0.0667,0.0667370407543728
"ILMN_2187830",-0.01572457,-0.0157245666666679,0.896,0.895747996560447
"ILMN_2187899",0.06264413,0.0626441349999993,0.274,0.27419115613073
"ILMN_2188091",0.01564863,0.0156486299999985,0.843,0.843279977804385
"ILMN_2188119",0.42449482,0.424494823333331,1.83e-06,1.82968217225045e-06
"ILMN_2188141",-0.01751828,-0.0175182780000016,0.811,0.81079834645075
"ILMN_2188155",-0.02803522,-0.0280352156666668,0.751,0.751103655873423
"ILMN_2188204",0.02004342,0.0200434200000057,0.834,0.833594955977297
"ILMN_2188247",-0.01073157,-0.0107315693333332,0.889,0.889138137594268
"ILMN_2188264",0.05661478,0.0566147850000007,0.305,0.304725705454168
"ILMN_2188333",0.66052143,0.660521426666669,2.47e-08,2.47444997574899e-08
"ILMN_2188374",-0.32114263,-0.321142627333334,8.95e-05,8.94667495785232e-05
"ILMN_2188384",0.00587228,0.00587227733333417,0.946,0.945683180725153
"ILMN_2188390",-0.03336719,-0.0333671906666666,0.661,0.660719983544768
"ILMN_2188405",-0.01564892,-0.0156489206666643,0.855,0.855006942134585
"ILMN_2188451",0.01839978,0.018399777,0.803,0.802935604677629
"ILMN_2188521",-0.10447032,-0.104470317999998,0.0495,0.0495125069983571
"ILMN_2188533",0.10613,0.106129995,0.102,0.102324862944446
"ILMN_2188722",0.27965289,0.27965288866667,0.000154,0.000154467474296491
"ILMN_2188822",-0.27661842,-0.276618416999999,6.66e-05,6.66442484237027e-05
"ILMN_2188862",-1.10055671,-1.10055671,1.19e-11,1.19224268725803e-11
"ILMN_2188909",-0.04556008,-0.0455600823333349,0.482,0.48173419428242
"ILMN_2188959",0.04654583,0.0465458253333315,0.467,0.466810047601429
"ILMN_2188966",-0.11245008,-0.112450080333333,0.106,0.106287024285669
"ILMN_2189007",1.33975495,1.33975495266667,1.9e-12,1.89766432553929e-12
"ILMN_2189027",-0.84590412,-0.845904118333335,2.97e-10,2.97011356454024e-10
"ILMN_2189037",-0.0904924,-0.0904923963333335,0.106,0.106058716679409
"ILMN_2189222",0.33922907,0.339229074666667,1.81e-05,1.81014657081276e-05
"ILMN_2189306",0.04713861,0.0471386130000004,0.479,0.479059409825838
"ILMN_2189314",-0.12995383,-0.129953825333335,0.0533,0.0533489419308397
"ILMN_2189366",0.02346238,0.0234623773333338,0.738,0.737702197938867
"ILMN_2189371",0.05440233,0.0544023256666657,0.306,0.30601245556424
"ILMN_2189406",0.01795537,0.0179553683333333,0.795,0.795283667087676
"ILMN_2189424",0.40996134,0.409961340000002,1.73e-06,1.72924633892284e-06
"ILMN_2189458",0.19306594,0.193065944000001,0.00577,0.00577050127224637
"ILMN_2189605",-0.08616465,-0.0861646453333318,0.316,0.315501290503098
"ILMN_2189614",-0.24390431,-0.243904308333331,0.000116,0.000116477250069072
"ILMN_2189668",0.03402795,0.034027951333333,0.708,0.707872674453193
"ILMN_2189675",-0.01901733,-0.019017329666668,0.779,0.778550730652805
"ILMN_2189701",-0.02238977,-0.0223897713333328,0.744,0.744477096639205
"ILMN_2189815",-0.03403018,-0.0340301763333333,0.57,0.570191531709569
"ILMN_2189842",0.25292353,0.252923529333332,0.00212,0.00211795847722667
"ILMN_2189859",0.06307325,0.0630732546666657,0.437,0.436520818623408
"ILMN_2189869",0.21140139,0.211401389999999,0.00457,0.00457167797870597
"ILMN_2189870",0.26278763,0.262787626666665,6.29e-05,6.28596076306282e-05
"ILMN_2189915",0.02133957,0.0213395680000019,0.811,0.810861182637779
"ILMN_2189933",0.16445249,0.164452493333334,0.0025,0.00249859332083957
"ILMN_2189936",-0.08730366,-0.0873036600000017,0.37,0.369749987114442
"ILMN_2189993",-0.13886457,-0.138864573333334,0.0291,0.0290657164443283
"ILMN_2190007",-0.02240559,-0.0224055903333342,0.735,0.735183249463146
"ILMN_2190051",0.40827434,0.408274343333337,4.99e-05,4.99150354425305e-05
"ILMN_2190069",0.01099101,0.010991009333333,0.905,0.905220707182571
"ILMN_2190084",-0.34410111,-0.344101113333334,0.000807,0.000806789013111258
"ILMN_2190126",-0.02733691,-0.0273369139999975,0.689,0.689139176122026
"ILMN_2190214",0.03209272,0.0320927240000017,0.602,0.60198704466256
"ILMN_2190266",-0.00770102,-0.00770102133333594,0.958,0.95786664733269
"ILMN_2190292",0.00500903,0.00500903033333344,0.956,0.956487219117736
"ILMN_2190414",-0.19826785,-0.198267850333334,0.000314,0.000314337887776681
"ILMN_2190486",-0.01319084,-0.0131908376666656,0.885,0.884626670387839
"ILMN_2190541",0.00734768,0.00734767799999947,0.949,0.948836744744755
"ILMN_2190598",-0.21084102,-0.210841024,0.00395,0.00394763583411345
"ILMN_2190624",0.01901615,0.0190161489999978,0.81,0.810327671763346
"ILMN_2190676",0.03722119,0.0372211883333353,0.586,0.58646147530671
"ILMN_2190684",0.06029526,0.0602952596666659,0.299,0.298799637459896
"ILMN_2190779",0.06954614,0.0695461416666632,0.369,0.369359597456217
"ILMN_2190842",0.00373764,0.00373764266666754,0.972,0.971811462839353
"ILMN_2190850",0.02284369,0.0228436903333353,0.806,0.805850145151835
"ILMN_2190851",0.19487516,0.194875162333334,0.000395,0.000394579778045604
"ILMN_2190942",0.02074335,0.0207433540000013,0.76,0.760210271671525
"ILMN_2191003",0.0451475,0.0451475026666666,0.405,0.40539744168075
"ILMN_2191067",-0.11561898,-0.115618982666667,0.0241,0.0240855538191174
"ILMN_2191167",-0.00494697,-0.00494696666666705,0.957,0.957424620018386
"ILMN_2191192",0.01782045,0.0178204520000005,0.797,0.797426423350563
"ILMN_2191313",-0.02880362,-0.0288036226666648,0.75,0.750052787678857
"ILMN_2191331",-0.0067606,-0.00676059733333378,0.938,0.938292788332899
"ILMN_2191402",-0.15808986,-0.158089858666668,0.00812,0.00812177252423334
"ILMN_2191428",-0.3508516,-0.350851596666663,9.77e-07,9.76821211333191e-07
"ILMN_2191436",-0.52046497,-0.520464965333334,7.99e-08,7.99401720325185e-08
"ILMN_2191568",0.13800598,0.138005983333334,0.0272,0.0271623128701989
"ILMN_2191634",0.06400263,0.0640026276666665,0.438,0.437784444017882
"ILMN_2191681",0.15402507,0.154025069999999,0.193,0.192740027705983
"ILMN_2191720",0.0954315,0.0954315016666669,0.0833,0.0833138798451005
"ILMN_2191759",0.25133582,0.251335816333334,0.00208,0.00207894241913927
"ILMN_2191790",-0.00514584,-0.00514584166666499,0.955,0.955423456395595
"ILMN_2191803",0.00266135,0.00266134766666681,0.981,0.980652761581168
"ILMN_2191822",0.20010059,0.200100585333334,0.000649,0.000649429233965141
"ILMN_2191902",0.05138407,0.0513840663333314,0.448,0.447898209557701
"ILMN_2191929",-0.39703741,-0.397037412666666,7.93e-06,7.92629642593567e-06
"ILMN_2191940",0.03834979,0.0383497946666678,0.604,0.603860998471342
"ILMN_2191949",-0.01927367,-0.0192736669999993,0.775,0.775449290894648
"ILMN_2191967",-2.52361691,-2.52361691066667,7.12e-14,7.11887939083349e-14
"ILMN_2192032",-0.02416756,-0.024167556666665,0.733,0.732897979251063
"ILMN_2192072",-0.0421311,-0.042131101999999,0.455,0.455083727880132
"ILMN_2192245",0.06418027,0.064180266000001,0.248,0.247646230379605
"ILMN_2192281",0.32406415,0.324064152666663,1.19e-05,1.18601364122431e-05
"ILMN_2192316",0.20677357,0.20677357266667,0.00261,0.0026080617310339
"ILMN_2192351",-0.06940216,-0.0694021629999995,0.216,0.21551625621698
"ILMN_2192385",0.05694972,0.0569497199999986,0.566,0.565517168712959
"ILMN_2192394",0.01671479,0.0167147856666707,0.904,0.903826505085546
"ILMN_2192469",-0.00785217,-0.00785216833333369,0.923,0.92284706977371
"ILMN_2192595",-0.01530671,-0.0153067139999994,0.835,0.835470520591584
"ILMN_2192620",0.57962948,0.579629483,1.67e-08,1.66634615774848e-08
"ILMN_2192683",0.80220824,0.802208243000001,2.53e-10,2.53145639996224e-10
"ILMN_2192693",-0.13700879,-0.137008786666664,0.0103,0.0102795166383033
"ILMN_2192694",-0.07711742,-0.0771174200000004,0.415,0.415053375710664
"ILMN_2192779",-0.00410442,-0.00410442399999855,0.969,0.968909940138224
"ILMN_2193175",0.06603316,0.066033158999999,0.183,0.182695553564797
"ILMN_2193195",0.0305316,0.0305316040000037,0.68,0.679935599255531
"ILMN_2193213",-0.00772386,-0.00772385666666509,0.941,0.941066186057839
"ILMN_2193214",-0.03947354,-0.0394735376666668,0.556,0.556094075122871
"ILMN_2193233",-0.00768571,-0.00768570966666449,0.923,0.922539472319691
"ILMN_2193315",0.28700566,0.287005660000002,0.000564,0.000563742341464267
"ILMN_2193325",1.61448769,1.61448769466667,9.76e-13,9.76213920880485e-13
"ILMN_2193443",0.1010269,0.101026901000001,0.0741,0.0740550852537468
"ILMN_2193498",0.09006595,0.0900659530000016,0.177,0.177076977693875
"ILMN_2193545",0.02548232,0.0254823170000007,0.776,0.776246726358399
"ILMN_2193553",-0.08208034,-0.0820803399999992,0.197,0.197107036925823
"ILMN_2193591",-0.08906135,-0.0890613473333346,0.314,0.313556316479041
"ILMN_2193706",0.71559797,0.715597972666668,5.47e-09,5.46500589248628e-09
"ILMN_2193717",-0.0348967,-0.0348967023333335,0.595,0.594611517585799
"ILMN_2193752",0.38250787,0.382507874999998,7.52e-06,7.5242052279539e-06
"ILMN_2193761",-0.0085209,-0.00852090399999916,0.936,0.936337638999842
"ILMN_2193817",0.02799616,0.0279961580000005,0.698,0.697657497233189
"ILMN_2193864",0.03135916,0.031359163666667,0.743,0.743478172583593
"ILMN_2193892",0.01843156,0.0184315620000017,0.862,0.861667248499651
"ILMN_2193936",-0.00223508,-0.00223507866666584,0.981,0.98104101046711
"ILMN_2193942",-0.02116391,-0.0211639113333328,0.815,0.815088521549148
"ILMN_2193980",1.35645749,1.35645749433334,7.37e-11,7.36707666434684e-11
"ILMN_2194009",0.62726048,0.627260483333338,1.92e-07,1.92433041907202e-07
"ILMN_2194106",0.01875215,0.0187521466666691,0.803,0.802656638743175
"ILMN_2194108",0.01890506,0.0189050626666676,0.811,0.810509638103798
"ILMN_2194115",0.02144227,0.0214422693333338,0.764,0.763960977138208
"ILMN_2194148",-0.05213736,-0.0521373620000007,0.488,0.487838816127537
"ILMN_2194158",0.06994504,0.0699450439999998,0.34,0.340222813479841
"ILMN_2194229",-0.22744119,-0.227441191666664,0.000136,0.000135821542494238
"ILMN_2194355",-0.4733585,-0.473358504333333,1.06e-07,1.05558050524931e-07
"ILMN_2194388",0.34896951,0.348969508333334,1.1e-06,1.1030898331688e-06
"ILMN_2194448",0.19936746,0.199367462333333,0.0052,0.00520397357486099
"ILMN_2194467",-0.0401299,-0.0401299050000006,0.512,0.512149196574433
"ILMN_2194561",0.09576427,0.0957642713333327,0.0596,0.0595609999176334
"ILMN_2194577",0.10676408,0.106764076666667,0.029,0.0289972667273213
"ILMN_2194619",-0.02170079,-0.0217007873333337,0.784,0.783724022165755
"ILMN_2194627",-0.58258793,-0.582587926666669,1.03e-08,1.03037058367233e-08
"ILMN_2194649",0.33040513,0.330405128333334,3.77e-06,3.77112369759404e-06
"ILMN_2194678",-0.05886649,-0.0588664949999975,0.333,0.333490559091152
"ILMN_2194688",-0.02100259,-0.0210025866666657,0.806,0.805857149977453
"ILMN_2194828",-0.07894673,-0.078946726666663,0.138,0.138302891896008
"ILMN_2194852",0.28796869,0.287968690000007,7.07e-05,7.06697060712469e-05
"ILMN_2194882",0.01265881,0.0126588106666663,0.862,0.862172694971833
"ILMN_2194980",-0.04413516,-0.0441351559999985,0.419,0.418758705838345
"ILMN_2195015",-0.05343607,-0.0534360730000012,0.338,0.338265100706638
"ILMN_2195060",0.08563466,0.0856346603333318,0.179,0.178934057411778
"ILMN_2195099",-0.09650257,-0.0965025686666658,0.0871,0.0870906366070313
"ILMN_2195138",-0.01486406,-0.0148640613333351,0.874,0.874274020506881
"ILMN_2195236",-0.28715046,-0.287150463333335,0.000456,0.000456137828773533
"ILMN_2195319",-0.0093459,-0.0093459039999999,0.935,0.935463300261251
"ILMN_2195385",-1.48567308,-1.48567308333333,1.05e-12,1.04554156504677e-12
"ILMN_2195390",0.0475683,0.0475682993333333,0.383,0.383098014951267
"ILMN_2195397",-0.04381376,-0.0438137596666683,0.493,0.492677172297793
"ILMN_2195462",-0.00377397,-0.00377396633333316,0.968,0.967666546050679
"ILMN_2195482",0.66492978,0.664929777666668,3.95e-08,3.95020843054252e-08
"ILMN_2195665",0.11809783,0.11809783,0.0217,0.0217004732988033
"ILMN_2195695",0.24430771,0.244307711666666,0.00015,0.000149856213376979
"ILMN_2195703",0.17375522,0.173755215000001,0.00229,0.00228770009996707
"ILMN_2195721",0.02839351,0.028393508333334,0.687,0.686869583200176
"ILMN_2195821",0.39398712,0.393987116666668,4.58e-07,4.57791062606583e-07
"ILMN_2195892",-0.06662145,-0.0666214506666654,0.219,0.219325938836027
"ILMN_2195914",-0.31051263,-0.310512627,0.00871,0.00871251050422112
"ILMN_2195957",0.19754732,0.197547320333333,0.00619,0.00619490611345415
"ILMN_2196078",-0.65738171,-0.657381708,2.71e-09,2.70966664976606e-09
"ILMN_2196097",-0.00966989,-0.0096698900000014,0.935,0.935361978561897
"ILMN_2196232",-0.00959424,-0.00959424466666281,0.913,0.913212081225968
"ILMN_2196287",0.01195952,0.0119595183333345,0.881,0.880739282227913
"ILMN_2196328",0.04004491,0.0400449123333324,0.473,0.473386736460339
"ILMN_2196335",0.13098697,0.130986974666667,0.0313,0.0312653772453021
"ILMN_2196337",0.09655656,0.0965565566666662,0.221,0.220595923774001
"ILMN_2196347",0.37747838,0.377478380666671,0.000679,0.000679436236029286
"ILMN_2196409",-0.00542333,-0.0054233296666677,0.95,0.950069195717254
"ILMN_2196479",-0.0471567,-0.0471567003333337,0.445,0.445338889468282
"ILMN_2196550",-0.0460182,-0.0460182009999981,0.451,0.451182368107241
"ILMN_2196569",0.4976311,0.497631103333335,1.11e-06,1.11130638204772e-06
"ILMN_2196588",-0.03773894,-0.0377389433333324,0.572,0.571640163013076
"ILMN_2196609",0.03808956,0.0380895576666687,0.546,0.546194198355299
"ILMN_2196642",0.01951069,0.0195106906666664,0.783,0.783245830157732
"ILMN_2196666",0.01808202,0.0180820196666671,0.824,0.824410490198611
"ILMN_2196734",0.07018475,0.0701847450000015,0.161,0.161190385966854
"ILMN_2196984",-0.92278041,-0.922780413333331,1.08e-10,1.08349815793085e-10
"ILMN_2197030",0.68899625,0.688996250666667,5.33e-09,5.32571585137975e-09
"ILMN_2197101",0.27900505,0.279005050666667,9.16e-06,9.15943064297978e-06
"ILMN_2197128",0.02533083,0.0253308266666687,0.716,0.715941935676221
"ILMN_2197164",0.009727,0.00972699933333576,0.942,0.942088304909865
"ILMN_2197222",0.05436349,0.0543634889999982,0.365,0.36465457194381
"ILMN_2197225",-0.17244766,-0.172447658,0.0105,0.0104807435237681
"ILMN_2197228",0.04336895,0.0433689486666671,0.46,0.459754400716515
"ILMN_2197247",0.53392694,0.533926942666666,2.19e-06,2.19142365887529e-06
"ILMN_2197365",0.54681991,0.546819913666667,4.65e-08,4.64811329720812e-08
"ILMN_2197381",0.00527288,0.00527288466666498,0.96,0.960104525465204
"ILMN_2197519",0.21678974,0.216789743333335,0.000553,0.000553172415234889
"ILMN_2197577",0.06146856,0.0614685593333331,0.241,0.240938721050382
"ILMN_2197608",0.00887109,0.0088710859999992,0.908,0.908199618056052
"ILMN_2197647",0.00462447,0.00462447433333324,0.961,0.960745051085645
"ILMN_2197659",0.00821573,0.00821573033333323,0.924,0.924022719499535
"ILMN_2197693",-0.03234294,-0.0323429413333338,0.626,0.625809748890986
"ILMN_2197750",0.03725979,0.0372597873333342,0.744,0.744052326171996
"ILMN_2197846",-0.16418922,-0.164189220000001,0.00804,0.00803802739398953
"ILMN_2197946",-3.44893447,-3.44893447466667,1.72e-16,1.72346933933166e-16
"ILMN_2197990",0.01797663,0.0179766293333339,0.805,0.805356862797974
"ILMN_2198185",-1.50811733,-1.50811733033333,1.86e-13,1.85719837336273e-13
"ILMN_2198239",0.2296765,0.229676498666668,0.000153,0.000153383635928737
"ILMN_2198270",0.03739715,0.0373971530000006,0.629,0.629060162499331
"ILMN_2198300",-1.01943732,-1.01943731733333,1.97e-10,1.96613214579219e-10
"ILMN_2198376",-0.04264973,-0.0426497299999973,0.651,0.65142354390747
"ILMN_2198393",-0.54997995,-0.549979946666665,1.84e-07,1.84226236977487e-07
"ILMN_2198408",-0.18031513,-0.180315131000001,0.0125,0.0125382025120586
"ILMN_2198413",-0.28931658,-0.289316581333333,0.000111,0.000111057413999944
"ILMN_2198499",0.00548859,0.00548858966666899,0.962,0.961571007825908
"ILMN_2198515",-0.18753738,-0.187537376,0.00298,0.00298488920698039
"ILMN_2198516",-0.08174424,-0.0817442376666664,0.144,0.143583580924093
"ILMN_2198575",-0.05934719,-0.0593471940000008,0.256,0.255951110194441
"ILMN_2198594",0.04354247,0.0435424706666669,0.49,0.490310416347147
"ILMN_2198802",-0.00719568,-0.00719568399999915,0.933,0.932621952190499
"ILMN_2198812",-0.24467232,-0.244672320000001,5.23e-05,5.22758726361299e-05
"ILMN_2198823",0.02103072,0.0210307199999988,0.768,0.768286127283321
"ILMN_2198850",0.05004647,0.0500464733333335,0.347,0.346732875599748
"ILMN_2198859",-0.00784014,-0.00784014266666411,0.931,0.931135797707412
"ILMN_2198867",0.07269708,0.0726970846666672,0.179,0.17872034838647
"ILMN_2198878",0.05209396,0.0520939556666677,0.35,0.349526890280072
"ILMN_2198893",0.81592119,0.815921186666666,7.11e-10,7.1083227538335e-10
"ILMN_2198897",-0.00186391,-0.00186391499999949,0.984,0.983530878378513
"ILMN_2198912",-0.00568928,-0.00568928366666643,0.955,0.955309358267225
"ILMN_2199022",-0.06880745,-0.0688074493333328,0.367,0.366961523598399
"ILMN_2199284",-0.03341425,-0.0334142479999979,0.574,0.574170942550616
"ILMN_2199298",0.4253284,0.425328400000002,2.65e-07,2.65356106846429e-07
"ILMN_2199313",0.83621197,0.836211965333334,8.06e-10,8.05775929759615e-10
"ILMN_2199362",0.04209916,0.0420991629999996,0.487,0.487431443573185
"ILMN_2199389",-0.01454569,-0.0145456950000007,0.877,0.877063623960633
"ILMN_2199409",0.08660156,0.086601561000001,0.1,0.10013094229007
"ILMN_2199439",3.30312045,3.30312044766667,2.22e-16,2.21579867167934e-16
"ILMN_2199516",-0.00468664,-0.00468663933333247,0.971,0.971385109315515
"ILMN_2199554",-0.23060686,-0.230606855666665,8.3e-05,8.30264832540959e-05
"ILMN_2199574",-0.05337056,-0.0533705606666635,0.306,0.30634937299384
"ILMN_2199614",0.04536359,0.0453635883333359,0.578,0.578257304114368
"ILMN_2199658",-0.00899155,-0.00899155100000026,0.91,0.910199529004062
"ILMN_2199676",-0.26183397,-0.261833972666663,0.00069,0.000690381514418428
"ILMN_2199768",0.01253939,0.012539390333334,0.898,0.898495082410773
"ILMN_2199843",-0.07140642,-0.0714064220000017,0.173,0.172878907838675
"ILMN_2199926",0.14825475,0.148254754000002,0.00426,0.0042569929356236
"ILMN_2199947",-0.11968433,-0.119684331666667,0.0251,0.0251396877444918
"ILMN_2199971",-0.00479435,-0.00479434566666725,0.96,0.960153789001412
"ILMN_2200153",0.06320025,0.0632002453333342,0.314,0.313844727568645
"ILMN_2200210",0.01174165,0.011741647,0.892,0.892037893857281
"ILMN_2200331",-0.48874645,-0.488746451333331,2.23e-06,2.23233185663606e-06
"ILMN_2200503",0.18029408,0.180294082666666,0.00243,0.00243002037179267
"ILMN_2200562",-0.06080343,-0.0608034303333334,0.269,0.268898591226527
"ILMN_2200636",-0.23160617,-0.231606168000001,0.000272,0.000271858608301591
"ILMN_2200659",0.62671689,0.626716893333334,4.88e-09,4.88052895219372e-09
"ILMN_2200708",-0.06340626,-0.0634062549999994,0.327,0.327217052842276
"ILMN_2200714",-0.16536232,-0.165362324333333,0.00181,0.00181374529210075
"ILMN_2200738",-0.01692025,-0.0169202499999992,0.843,0.843363663152775
"ILMN_2200799",-0.13689359,-0.136893586,0.00782,0.00782136908864295
"ILMN_2200836",-0.00265851,-0.00265851166666664,0.976,0.975631774456104
"ILMN_2200853",-0.0168577,-0.0168576986666649,0.823,0.822531943134474
"ILMN_2200880",-0.01048378,-0.010483777666666,0.931,0.930628818809288
"ILMN_2200915",-0.05114053,-0.0511405283333337,0.356,0.356414770418856
"ILMN_2200917",1.01839636,1.018396363,2.15e-09,2.14752962365723e-09
"ILMN_2201347",-0.06775185,-0.0677518480000003,0.317,0.316621433560527
"ILMN_2201386",0.02340726,0.0234072613333351,0.762,0.761587331836842
"ILMN_2201413",-0.02525316,-0.0252531643333329,0.692,0.692006311228257
"ILMN_2201533",0.08938054,0.0893805399999987,0.118,0.117526308800552
"ILMN_2201573",-0.04541972,-0.0454197223333344,0.464,0.463527770368665
"ILMN_2201580",-0.23120008,-0.231200084999999,0.00481,0.00480812041949481
"ILMN_2201596",-0.02455563,-0.0245556330000003,0.773,0.772984500675258
"ILMN_2201668",0.07215604,0.0721560370000009,0.28,0.280360240070813
"ILMN_2201678",0.48614369,0.486143687666666,1.79e-07,1.79330223422273e-07
"ILMN_2201768",-0.00312839,-0.00312839466666492,0.975,0.974771161224716
"ILMN_2201866",-0.03478339,-0.0347833873333334,0.607,0.606790925104186
"ILMN_2201905",-0.04423612,-0.0442361203333341,0.472,0.471544236741311
"ILMN_2201966",-0.27017809,-0.270178093666669,3.21e-05,3.21223407293775e-05
"ILMN_2202048",-0.10501875,-0.105018753666666,0.0323,0.0322625404069907
"ILMN_2202096",0.0054177,0.00541769999999886,0.951,0.950681004487175
"ILMN_2202133",0.00629888,0.00629888333333462,0.949,0.949005992064312
"ILMN_2202134",0.09434735,0.0943473539999999,0.0574,0.0573553687422045
"ILMN_2202239",0.07179301,0.0717930109999996,0.172,0.172438552503174
"ILMN_2202320",-0.05867237,-0.0586723719999975,0.279,0.27925186495805
"ILMN_2202368",0.01076946,0.0107694633333333,0.901,0.900664668758067
"ILMN_2202370",-0.01908716,-0.0190871586666681,0.797,0.796900029409266
"ILMN_2202423",0.2574943,0.257494295333332,0.00143,0.00143461565554343
"ILMN_2202481",0.05810641,0.0581064100000006,0.554,0.553766026034104
"ILMN_2202637",-0.87181202,-0.871812016999996,1.49e-10,1.49330329816052e-10
"ILMN_2202747",0.12269246,0.122692464666666,0.0201,0.0200999100402328
"ILMN_2202790",-0.48618444,-0.486184441333333,3.16e-05,3.1617267472458e-05
"ILMN_2202806",0.04822761,0.0482276099999996,0.385,0.385088262800374
"ILMN_2202894",-0.00345381,-0.00345380566666709,0.969,0.969025240434372
"ILMN_2202915",1.3214271,1.32142709833333,5.89e-11,5.88648836587067e-11
"ILMN_2202930",-1.00725501,-1.007255012,3.63e-11,3.63366059804419e-11
"ILMN_2202940",-0.14650399,-0.146503989999999,0.00603,0.00603084914944575
"ILMN_2202948",0.05530677,0.0553067733333332,0.34,0.340084966697822
"ILMN_2202967",-0.70130679,-0.701306787999998,1.03e-08,1.03455036696874e-08
"ILMN_2203073",0.02234438,0.0223443833333352,0.759,0.758921290629349
"ILMN_2203147",0.00649176,0.00649175933333535,0.965,0.964601916193506
"ILMN_2203149",0.03858266,0.0385826559999982,0.578,0.578200849680984
"ILMN_2203266",-0.00088796,-0.000887957666667383,0.993,0.993305290963475
"ILMN_2203271",0.09560773,0.0956077283333343,0.072,0.0719779379599582
"ILMN_2203299",0.03266002,0.0326600206666665,0.595,0.595315990694031
"ILMN_2203453",-0.56709968,-0.567099683333337,7.02e-07,7.01965830980955e-07
"ILMN_2203463",0.14543522,0.145435218000001,0.00785,0.00785152372313595
"ILMN_2203491",-0.02438604,-0.0243860429999971,0.714,0.714496520846285
"ILMN_2203544",-0.06434835,-0.0643483520000006,0.243,0.243114455506311
"ILMN_2203549",-0.02569365,-0.0256936536666643,0.736,0.736257126997283
"ILMN_2203588",-0.73388989,-0.733889890666667,2.84e-09,2.84242751548666e-09
"ILMN_2203729",-0.01780637,-0.0178063740000001,0.828,0.82769335314316
"ILMN_2203748",-0.0116922,-0.011692204,0.877,0.877063623960633
"ILMN_2203753",-0.08846457,-0.0884645749999988,0.114,0.114474447937116
"ILMN_2203768",-0.04884658,-0.0488465769999982,0.492,0.491795551191973
"ILMN_2203807",0.02124491,0.0212449110000001,0.861,0.860586909177934
"ILMN_2203858",0.09117667,0.0911766686666677,0.157,0.156614930271788
"ILMN_2203876",0.03132544,0.0313254376666672,0.653,0.652885100838917
"ILMN_2203891",0.25860855,0.258608550666667,6.9e-05,6.90430092357847e-05
"ILMN_2203896",0.27776723,0.277767227,0.000497,0.000497064786653265
"ILMN_2203926",0.09258785,0.092587851000002,0.198,0.197575864935012
"ILMN_2203950",2.99183344,2.991833439,1.96e-16,1.95596135997223e-16
"ILMN_2203976",-1.27058222,-1.27058222,2.12e-11,2.12273048668904e-11
"ILMN_2203987",0.01506138,0.0150613803333339,0.86,0.860053168891064
"ILMN_2204142",-0.0240632,-0.0240632039999999,0.764,0.764012587222895
"ILMN_2204215",0.04282937,0.0428293726666675,0.455,0.45544886080145
"ILMN_2204280",-0.02413825,-0.0241382543333328,0.743,0.742866251401994
"ILMN_2204297",-0.29606323,-0.296063235,2.04e-05,2.04159855044716e-05
"ILMN_2204332",-0.04661809,-0.0466180943333345,0.434,0.434450815775134
"ILMN_2204360",-0.05956043,-0.0595604290000029,0.286,0.286380863400044
"ILMN_2204430",0.0398369,0.03983689666667,0.521,0.521348078639706
"ILMN_2204467",0.04407573,0.0440757313333346,0.503,0.503438142076085
"ILMN_2204526",0.01735331,0.0173533119999973,0.804,0.803936502134984
"ILMN_2204545",-0.49494899,-0.494948994333335,1.93e-06,1.92522897144777e-06
"ILMN_2204576",0.02883973,0.0288397283333346,0.689,0.688512264932735
"ILMN_2204664",-0.33471757,-0.33471757,8.82e-06,8.82032932120448e-06
"ILMN_2204726",-0.16127641,-0.161276414666666,0.0023,0.0022986503444498
"ILMN_2204754",-0.94449822,-0.944498217,1.52e-10,1.52483889748983e-10
"ILMN_2204826",0.00183552,0.00183552200000126,0.987,0.986599698525248
"ILMN_2204876",0.25129971,0.251299714333333,0.000223,0.000222880921980957
"ILMN_2204909",0.37853471,0.378534713000001,2.84e-05,2.84313427599986e-05
"ILMN_2204940",-0.00388187,-0.00388186699999871,0.964,0.963715613686963
"ILMN_2204983",0.30584441,0.305844406333335,1.1e-05,1.09859487501427e-05
"ILMN_2205012",0.02625276,0.0262527620000004,0.759,0.758921290629349
"ILMN_2205022",-0.00108649,-0.00108649266666649,0.991,0.991452878036289
"ILMN_2205032",0.16121121,0.161211213333335,0.0134,0.0133543978937584
"ILMN_2205050",-0.40494777,-0.404947774000003,1.52e-06,1.52240984488958e-06
"ILMN_2205162",-0.03078571,-0.0307857056666663,0.715,0.714849810845898
"ILMN_2205211",0.02415208,0.024152076666665,0.727,0.727462999639871
"ILMN_2205245",-0.02216035,-0.0221603500000001,0.818,0.817916096665211
