target,candidate,n_probes,baseline_log2_expression,log2_variance_all_six,qualifies,distance
PPP2R5A,BCS1L,1,9.954897544666666,-5.172281534561941,False,0.24821128817086383
PPP2R5A,PFDN1,1,10.436550076666668,-4.656440079302046,False,0.24830068989534698
PPP2R5A,RALBP1,1,9.758079873666667,-4.006713546577134,True,0.24887059893016772
PPP2R5A,C7orf26,1,10.240622060000002,-3.8752062100675833,True,0.2497660261763655
PPP2R5A,HAUS1,1,9.786852072666667,-5.032018802071591,True,0.25071121852339895
PPP2R5A,BRPF3,1,9.764027652000001,-3.9881072162497806,False,0.25089571164404384
PPP2R5A,GGA2,1,9.643711886666667,-4.538092097795852,False,0.250912333644102
PPP2R5A,RABEP1,1,9.787058889999999,-5.039338359880435,True,0.25262207469760295
PPP2R5A,KIF14,1,10.440415806666667,-4.691076865573892,True,0.2537752697941224
PPP2R5A,M6PR,1,9.917657453666665,-5.175087761640969,False,0.2554900706819761
PPP2R5A,CCDC167,1,10.01596513,-3.770208456641696,False,0.25716668841443074
PPP2R5A,RAB35,1,10.298030113333333,-5.073218520288076,True,0.25831451899005636
PPP2R5A,CDC5L,1,10.20224444,-3.814756283706897,False,0.259063974967185
PPP2R5A,SERTAD2,1,10.419089793333333,-4.827906066265413,True,0.2595202014831935
PPP2R5A,CBX5,1,9.62821853,-4.483888843243778,False,0.26001079219592127
PPP2R5A,STC2,1,10.359314373333333,-4.0001614894970325,False,0.26070548249115605
PPP2R5A,IBTK,1,10.297180339999999,-5.083344740622067,True,0.2608822654241941
PPP2R5A,STK3,1,10.130084216666667,-3.7698670229107107,True,0.2616222839747319
PPP2R5A,TSEN2,1,10.449237173333334,-4.71695885527984,False,0.26168962385073213
PPP2R5A,GNE,1,9.645559371,-4.725232511632654,False,0.26260975166562167
PPP2R5A,WSB2,1,10.119337820333334,-5.223987730241195,False,0.2636530313466993
PPP2R5A,UBR4,1,9.840326424666666,-3.8368349746992845,False,0.26584941746040325
PPP2R5A,LDAH,1,9.625506706666666,-4.636056100892049,True,0.26661077398842103
PPP2R5A,SLC5A6,1,10.41808022,-4.108271303752265,False,0.267306646008897
PPP2R5A,SMIM4,1,10.475389583333333,-4.3962089961677115,False,0.26763247868553763
PPP2R5A,GNPTG,1,9.615381317333332,-4.4749546901002075,True,0.26802638309745747
PPP2R5A,EDC4,1,10.37392875,-4.986688479452037,False,0.268034318866189
PPP2R5A,HIST1H3F,1,9.640523578666667,-4.217054679826198,True,0.27062765485260104
PPP2R5A,C7orf49,1,10.30800173,-5.106457004028266,False,0.27147234516968655
PPP2R5A,SPATA5L1,1,9.718156971333334,-3.9829346726249666,False,0.2728006263345496
PPP2R5A,PGM2,1,9.783277031999999,-3.8767585474213857,False,0.2731627847562266
PPP2R5A,VPS72,1,9.614824974666666,-4.643009701584744,False,0.27358866377971713
PPP2R5A,EXOSC6,1,10.181180436666667,-5.227212209915315,False,0.2738669566234734
