target,candidate,n_probes,baseline_log2_expression,log2_variance_all_six,log2_variance_within_group,qualifies,distance
PPP2R5C,HECTD2,3,7.659291561777778,-11.70066837150558,-11.37972360259364,False,0.4228032650772514
PPP2R5C,SOX5,3,7.441707023111111,-10.34421943672217,-11.078123230431121,False,0.4251047818872444
PPP2R5C,GOLGA6B,3,7.548550254444446,-6.915140530188377,-10.578958629570074,False,0.4280312512906637
PPP2R5C,RASA1,3,8.196109178,-7.711342196111533,-10.467927666700712,False,0.4287613790684023
PPP2R5C,FAM110A,3,8.093378178888889,-8.001678922922709,-10.416151685646787,False,0.4325289529789275
PPP2R5C,TAGLN,3,7.562666382333334,-6.6128915696272434,-10.551888648149035,False,0.43420741856698036
PPP2R5C,TYSND1,3,7.7298480629999995,-5.575683525429631,-10.433117316014291,False,0.43447640994017195
PPP2R5C,ATF3,3,8.425777257666667,-8.238787092754041,-10.73259870563061,False,0.43451088067754
PPP2R5C,FXYD1,3,7.470091551333333,-10.066004190465044,-10.673743565471042,False,0.4381548783739205
PPP2R5C,ADAMTS14,3,7.413895735333334,-7.289878014790498,-10.81571586401052,False,0.44250151947444494
PPP2R5C,GPATCH2L,3,7.6224260573333344,-6.533696833823508,-10.481032910956632,False,0.44498675575824703
PPP2R5C,SPPL2B,3,7.606984434111111,-9.609371316546662,-10.489546156431835,False,0.44716565679073195
PPP2R5C,ASAH2B,3,8.112429124666667,-6.752134794179343,-10.40195002074338,False,0.4481795500167994
PPP2R5C,DNHD1,3,7.4287195729999995,-10.722104803553343,-10.736925207979464,False,0.4485142264084811
PPP2R5C,MYO1C,3,7.546394689555555,-9.35979358104952,-11.327111572077223,False,0.44975004393587886
PPP2R5C,RNF38,3,7.806401740000001,-6.067552006922015,-10.383940458708043,False,0.45159359819038236
PPP2R5C,GTF2A1,3,7.387637658444444,-10.641357449827913,-10.895340297280907,False,0.4550630459120337
PPP2R5C,TULP4,3,8.19042280911111,-5.832167971603356,-10.422377723041532,False,0.4584097147270317
PPP2R5C,CLYBL,3,8.492448694777778,-8.209297479004286,-10.951248323577607,False,0.45901312486605633
PPP2R5C,GGA1,3,7.394687002999999,-8.376720896720231,-10.808788446736953,False,0.4591889731541462
PPP2R5C,SF1,3,7.811423314,-7.668951684402634,-10.372124163259308,False,0.4597871887399645
PPP2R5C,TVP23B,3,8.490105663555555,-8.383235690705153,-11.001832525515521,False,0.460045639708089
PPP2R5C,WDR89,3,7.440110625777778,-10.074510640819367,-11.195280759877482,False,0.46036006263154955
PPP2R5C,PDLIM7,3,8.24702217088889,-6.2647815303022085,-11.41483293577289,False,0.46072546756312616
PPP2R5C,CLCC1,3,8.463014384222221,-2.8455867949929368,-11.12674067429671,False,0.46079400376392987
PPP2R5C,NRF1,3,7.393837179444444,-8.456095815086346,-10.795281307577275,False,0.46233253581453854
PPP2R5C,VAPA,3,8.098311295555556,-8.475030891695885,-10.378097999189004,False,0.462717077167805
PPP2R5C,MEIG1,3,7.444053550222222,-8.798564195581777,-11.216136335738465,False,0.46525137256506
PPP2R5C,SREBF1,3,8.489514476666665,-6.495099678255575,-11.049440049251622,False,0.46553838220538124
PPP2R5C,NEBL,3,8.434365277888888,-1.4239510583524548,-11.213640532066863,True,0.4673018251538597
PPP2R5C,PANK1,3,7.825515177444444,-7.411809022197662,-10.358745644001713,False,0.467744885942832
PPP2R5C,ZKSCAN5,3,7.579699952555555,-10.631369312783363,-10.47559733897811,False,0.46985610264331706
PPP2R5C,PFKFB2,3,7.7393318503333335,-6.827687095327588,-10.379999395508012,False,0.4708960504076565
PPP2R5C,TIRAP,3,7.4443878678888895,-7.6436658225358025,-11.231825830844897,False,0.471178098644979
PPP2R5C,INPP5F,3,7.439934825333332,-9.866771274364147,-10.637250531041303,False,0.47407476289326317
PPP2R5C,ZNF451,3,8.333730389444446,-4.158759518810179,-11.365174109787352,False,0.4746951591764274
PPP2R5C,RCAN1,3,8.33882222388889,-3.9697854943281574,-10.505882943505497,False,0.4760645128336165
PPP2R5C,LRRC20,3,8.361750473999999,-2.96259431922252,-11.342697656716616,False,0.47860256903137227
PPP2R5C,DCAF11,3,8.135052644777778,-8.016343686959571,-11.499049499553408,False,0.4789262873414613
PPP2R5C,BEX3,3,7.4450107516666675,-10.238075956081378,-10.614650804616677,False,0.47975635034384484
PPP2R5C,EFL1,3,8.257241370666668,-6.14274373606153,-11.437600201927827,False,0.48051109678985127
PPP2R5C,LRRC45,3,7.721156281999999,-4.824947042565833,-10.373052857323929,True,0.48145319713291684
PPP2R5C,APP,3,7.395468948333332,-11.00019922950301,-10.710133105176062,False,0.48183854080843086
PPP2R5C,IL6ST,3,7.589750012111111,-8.354227199541302,-11.421987617918395,False,0.48321292509264
PPP2R5C,SYTL2,3,7.361015419555556,-9.297476570944955,-11.052951941266741,False,0.4853242306275887
PPP2R5C,GRHL1,3,7.367103749333334,-7.10446643416672,-10.767378497894263,False,0.4893730292226746
PPP2R5C,C1QTNF6,3,7.344467162333333,-8.678895985020056,-10.923762219012577,False,0.4897481261979175
PPP2R5C,BPTF,3,7.440740662555555,-10.72881732746795,-10.580237266808068,False,0.49776085972334005
PPP2R5C,CPLX2,3,7.377625814888888,-10.925245334653443,-10.700737632421522,False,0.4983081046309051
PPP2R5C,CD79B,3,7.42677820411111,-8.059936773419771,-10.599344043415659,False,0.49900322682565346
PPP2R5C,NDUFB4,3,7.396539104777777,-8.910294129548932,-10.653986678123365,False,0.49935633173799787
PPP2R5C,RBM19,3,7.333250053888889,-10.540337075465157,-10.86554819476186,False,0.5019341836769028
PPP2R5C,FBXO44,3,7.379246047333333,-9.339937042191842,-10.680507182665854,False,0.5033221435919643
PPP2R5C,TBC1D3B,3,7.351974263555555,-11.041928990073362,-11.117445330972096,False,0.5050518907636844
PPP2R5C,PATE2,3,7.617260907222222,-11.151281923127087,-11.474314702960545,False,0.5050963264655074
PPP2R5C,KLC2,3,7.404582078222222,-8.93991937155891,-11.249970388203193,False,0.5068906085399699
PPP2R5C,EPS8L1,3,7.394520579222223,-8.848468805704668,-10.624505637469163,False,0.5117545977676463
PPP2R5C,MGARP,3,7.335736675,-9.925750542757942,-11.096226102458616,False,0.5133972125596648
PPP2R5C,AJUBA,3,7.316371986555556,-9.590505023651817,-10.974425798588179,False,0.5138924865146519
PPP2R5C,MELTF,3,7.319590783555555,-8.723605582634205,-11.011311101320114,False,0.5139202587870007
PPP2R5C,NPFFR2,3,7.314748298666667,-8.178342009082002,-10.93366146278811,False,0.5142323579451001
PPP2R5C,HDLBP,3,7.331588777444445,-10.075426702136092,-10.783154782705743,False,0.5145898475003388
PPP2R5C,KCND3,3,7.324635006666667,-11.373866481477311,-11.053636618280185,False,0.5149393757443952
PPP2R5C,DIDO1,3,7.603315203444446,-8.638843140524752,-10.387855509431231,False,0.5153783258486665
PPP2R5C,SIGLEC12,3,7.314673691888888,-10.112163419274356,-10.979290007526727,False,0.5155487119733123
PPP2R5C,C1orf194,3,7.317835415444445,-10.483421528354544,-11.022162178697823,False,0.5164629162671215
PPP2R5C,PRX,3,7.323011547666667,-9.095124618208471,-10.787389025716788,False,0.520714261579268
PPP2R5C,CLEC10A,3,7.311124788888889,-11.328878007777531,-11.010521718729807,False,0.5207916642265783
PPP2R5C,SNAI3-AS1,3,7.402592303222222,-10.00180163723605,-10.587618257162294,False,0.5208934339902768
PPP2R5C,SBK1,3,7.306528934777777,-11.190315062941107,-10.918228364201537,False,0.5211782531806489
PPP2R5C,SFI1,3,7.3885387536666665,-10.898851848487407,-10.607929764002536,False,0.5225349236245871
PPP2R5C,JPH2,3,7.658917538666667,-9.49050934634851,-10.343799942553016,False,0.5236275697261408
PPP2R5C,C11orf80,3,7.761180122333333,-5.8400373350637445,-10.298170559604634,False,0.5272733035857504
PPP2R5C,HPS5,3,8.330577864111111,-10.728927509908118,-10.412165415152772,False,0.5279397887414672
PPP2R5C,GTF2I,3,7.735398424222222,-6.624356764950404,-11.564704538977894,False,0.5293906667216124
PPP2R5D,PAOX,3,8.581002520666665,-3.502581303664972,-9.457380616577625,True,0.04004628909125088
PPP2R5D,ZMYND8,3,8.63548201911111,-6.187078855103069,-9.347983451266975,False,0.06624528108457507
PPP2R5D,HINT3,3,8.702459081222223,-2.1118019000311468,-9.487761083741573,False,0.0812331843533841
PPP2R5D,GSTM1,3,8.724915736777776,-2.8379802485964944,-9.434724212551068,False,0.08549227134694604
PPP2R5D,AHCTF1,3,8.678885405777777,-5.659505970855747,-9.523404695853383,False,0.0883330283683062
PPP2R5D,USF2,3,8.728824323555555,-7.127439773972282,-9.40271837872845,False,0.09123180391129997
PPP2R5D,MUTYH,3,8.69752643422222,-3.9013098469628917,-9.517904145124684,False,0.094152888849954
PPP2R5D,TEAD4,3,8.492805141777778,-7.326826625553795,-9.46716403190144,False,0.11044991971247313
PPP2R5D,CIDECP,3,8.652590681333335,-9.598321754285408,-9.27759165574128,False,0.12401365682721453
PPP2R5D,ZNF74,3,8.776588833111111,-5.316405062754322,-9.373048634064,False,0.13585906112649984
PPP2R5D,RIOK1,3,8.580057815444446,-7.281094391998578,-9.59704037529484,False,0.13757558853610535
PPP2R5D,SPAST,3,8.644606045666668,-3.044378459657827,-9.255527142255609,True,0.14021596897219393
PPP2R5D,AMMECR1,3,8.631863659,-3.3080063254999486,-9.23379749786389,False,0.15646444846102184
PPP2R5D,CBX3,3,8.459167619555556,-9.408489722968243,-9.544741901292868,False,0.16242830238497113
PPP2R5D,AFTPH,3,8.440793495777777,-5.0736188362289685,-9.313330574801407,True,0.17585604355936527
PPP2R5D,CDK5RAP2,3,8.747456556000001,-9.495292955371113,-9.617122255296753,False,0.18191790102698363
PPP2R5D,AKAP11,3,8.51430595411111,-6.496864286804692,-9.230403424373145,False,0.18196736525769586
PPP2R5D,IDS,3,8.448658206222222,-5.661755406908285,-9.287112516229271,False,0.1826011209796893
PPP2R5D,SPRTN,3,8.628869724444444,-6.526978150692694,-9.66822732414817,False,0.190061203463326
PPP2R5D,FNDC3A,3,8.454964799555555,-3.7299024834667454,-9.265351975225729,False,0.19007181649048416
PPP2R5D,JAG2,3,8.477759774111108,-7.498087390795637,-9.235910995124858,False,0.19493337914093709
PPP2R5D,CCM2,3,8.858098130888889,-7.616611512502762,-9.417734556010398,False,0.19568054110975114
PPP2R5D,SF3B1,3,8.863961142666666,-3.439919295669481,-9.398923950120144,False,0.20179679124245375
PPP2R5D,FAM189B,3,8.622401625,-6.966640059374249,-9.68776799348404,False,0.20553810415136797
PPP2R5D,FBXO7,3,8.79320251211111,-9.113177547846673,-9.623086979819993,False,0.20935084393751377
PPP2R5D,TRAPPC2,3,8.404506764222221,-8.358116171436963,-9.289801149921152,False,0.21121753347764372
PPP2R5D,RBBP8,3,8.688691954333335,-5.268205103466433,-9.688052541606584,False,0.213110656104594
PPP2R5D,S100PBP,3,8.796564613777777,-9.947722044901898,-9.630310500363064,False,0.21547494737887207
PPP2R5D,CHEK2,3,8.570042385888888,-7.093612124874044,-9.151879756227627,False,0.22556325793966264
PPP2R5D,ALG13,3,8.452436808555555,-7.61177124627071,-9.204556221482145,False,0.2274986209695997
PPP2R5D,ELMSAN1,3,8.537837668888889,-8.97913866286005,-9.15090992805869,False,0.2327970512577476
PPP2R5D,DDX19A,3,8.897289277444445,-5.348847795826557,-9.503405510083647,False,0.23524332568361353
PPP2R5D,POFUT2,3,8.871227964333334,-3.7151838571502314,-9.588251796127938,False,0.24184787748380038
PPP2R5D,RASSF5,3,8.874066947555555,-8.499838789449703,-9.257351305024908,False,0.2498497138547239
PPP2R5D,TMEM218,3,8.562151559,-3.3304180625150233,-9.120526095762171,False,0.25133597544614755
PPP2R5D,METTL17,3,8.577416775777778,-10.026641756453282,-9.743045685187413,False,0.25223715191615675
PPP2R5D,UQCRB,3,8.580837316444445,-3.8353064787344584,-9.102517134623698,False,0.2630093571043092
PPP2R5D,DTX2,3,8.38597643588889,-7.844384323870132,-9.654774040697653,False,0.2645968239378498
PPP2R5D,ZC3HAV1,3,8.943055064666668,-3.655685169849863,-9.5112206710309,False,0.27343625900925567
PPP2R5D,DCTN1,3,8.716443786111112,-4.522999239594822,-9.759103076860342,False,0.27384755911370323
PPP2R5D,COQ6,3,8.363509607444444,-7.130974255464877,-9.649136548289418,False,0.2756657707563656
PPP2R5D,ALAS2,3,8.587013812555556,-1.5536551529919238,-9.778488599688465,False,0.2792935500760105
PPP2R5D,ABL1,3,8.645314283888888,-8.29636925002223,-9.07019102113482,False,0.2872820011778305
PPP2R5D,PHACTR4,3,8.335879535111111,-6.9526616362334535,-9.642778710913833,False,0.29069176124707635
PPP2R5D,NDUFAF7,3,8.913128445444444,-6.74028153958361,-9.634044229828971,False,0.29071756260833787
PPP2R5D,CYTH2,3,8.967419286444445,-3.798292183472094,-9.362320336244927,False,0.2907885605160804
PPP2R5D,FBXO22,3,8.608937115444443,-9.238190781112367,-9.060234047961307,False,0.2947291729369347
PPP2R5D,DBT,3,8.307469705555556,-9.398000532516008,-9.213933674435726,False,0.3113605237633122
PPP2R5D,USP1,3,8.870941586222223,-4.824476708737719,-9.724845773772143,False,0.3126064191253981
PPP2R5D,TFIP11,3,8.99677701088889,-7.022170738835337,-9.376167315577897,False,0.31295943734684606
PPP2R5D,REPIN1,3,8.997641497777778,-9.500200647354879,-9.47707120792043,False,0.31300683125999695
PPP2R5D,ATG9A,3,8.309780668,-5.466337523535656,-9.653254088603273,False,0.313126979174856
PPP2R5D,GGA3,3,8.665896500555554,-5.132893963123404,-9.035990032793688,True,0.3159964607381005
PPP2R5D,MAFG,3,8.42328459411111,-8.888737858037148,-9.770318832926975,False,0.3169375886730925
PPP2R5D,RECQL,3,8.753711707555555,-6.381233643091289,-9.051618014862115,False,0.32058123356013063
PPP2R5D,HLA-A,3,8.244013211555556,-0.45613140568277893,-9.32431025996299,False,0.323068080053124
PPP2R5D,ATP2B4,3,8.231526349777779,-5.269256663428314,-9.365625596212679,True,0.32628471237926476
PPP2R5D,MATK,3,8.940727297,-2.4627291991189004,-9.6723328756142,False,0.32693221295008806
PPP2R5D,XPO4,3,8.803482083222223,-5.865884744835101,-9.064601462566982,False,0.32758789276142913
PPP2R5D,SPN,3,8.359357728222223,-4.367034562261551,-9.741316211575151,False,0.32944793720206134
PPP2R5D,COLEC11,3,8.97173150411111,-0.39959929751976253,-9.22260508246337,False,0.33314590331781685
PPP2R5D,PALM,3,8.474549719333332,-7.254992677248504,-9.038292866079873,False,0.33483396711932734
PPP2R5D,TCERG1,3,8.551448455000001,-3.8143262221319816,-9.844884599903613,False,0.3357761238101018
PPP2R5D,KDELR3,3,8.849858962222221,-6.590160877293839,-9.78184540235939,False,0.33803463428774005
PPP2R5D,QRICH1,3,8.351662331888889,-7.293606074828791,-9.7489127714548,False,0.33819060962758574
PPP2R5D,LINC00152,3,8.224002891333333,-5.7662583714992035,-9.554313004967304,False,0.3431112224840564
PPP2R5D,LACTB,3,8.885619543888888,-3.7306324803319266,-9.09448547506532,False,0.34500079362433744
PPP2R5D,RRBP1,3,8.626676074222223,-3.221469670478339,-9.862980479611176,True,0.34518971979676116
PPP2R5D,ALKBH1,3,8.211743649222223,-6.032313122175853,-9.334425680042804,False,0.34702470448708517
PPP2R5D,TGM2,3,9.04219426888889,-3.447006645401422,-9.440312655767064,True,0.34764691333927483
PPP2R5D,GOLIM4,3,8.554618954555556,-5.24693996679372,-9.863307856627127,True,0.3498230664385966
PPP2R5D,ZNF322,3,8.651115051666666,-5.966617193297373,-8.991549199859781,True,0.3501330465027055
PPP2R5D,MRPL4,3,8.649696959555556,-4.675189667112067,-9.868757037518646,False,0.3505393845263887
PPP2R5D,BTBD3,3,8.209517798777776,-4.9413389877913305,-9.322954880469938,False,0.35092543771719076
PPP2R5D,ZMAT5,3,8.475490431222221,-8.57586432522107,-9.011760504061387,False,0.35435510108027957
PPP2R5D,NECTIN2,3,8.59412860311111,-10.178232740216325,-9.874582672295714,False,0.35513289994396363
PPP2R5D,IKBIP,3,8.221139283333335,-4.892463210958916,-9.254534227218105,True,0.3591173415033426
PPP2R5D,PRKAR1A,3,8.842550141777778,-9.275574322617764,-9.031594140137164,False,0.36614730747206775
PPP2R5D,JADE1,3,8.47185150277778,-3.799755241951769,-8.994393393773187,False,0.36839640151520975
PPP2R5D,SLC35C2,3,8.276223709111113,-7.868459365721165,-9.72366972498178,False,0.36909352362825976
PPP2R5D,SCRIB,3,8.710838763111111,-7.547693971559579,-8.974892762077141,False,0.369983014482559
PPP2R5D,ICE2,3,8.178312994222223,-7.7813879557339245,-9.34276429902557,False,0.3727293969303978
PPP2R5D,EBAG9,3,9.057871084444445,-4.82170814189895,-9.561868617192538,False,0.37553760009710063
PPP2R5D,NUDT9,3,8.213627859222221,-2.7882368594324585,-9.210738269842441,False,0.37957872478457977
PPP2R5D,KEAP1,3,9.082820993666665,-4.559693441142825,-9.456104025779142,False,0.3816875703021072
PPP2R5D,PPT2,3,8.170622988555555,-7.750939545084598,-9.535472955733674,False,0.3819559652986584
PPP2R5D,TMLHE,3,8.309779243,-4.134489108014742,-9.074081264108312,True,0.38305534743128916
PPP2R5D,ARL6IP4,3,9.030064505111111,-6.984043264105264,-9.1910826786243,False,0.3874614823675515
PPP2R5D,MRPL43,3,8.835212167333333,-5.975526989498699,-8.992165186617235,False,0.3909191641584633
PPP2R5D,ZNF830,3,9.083954280666667,-3.1331573104377672,-9.53423441229156,False,0.39100139101151177
PPP2R5D,AGBL5,3,8.699731884444445,-5.338103908563987,-8.935551162034741,False,0.3991661385260208
PPP2R5D,TPM3,3,8.224283767333333,-9.004810413316525,-9.137219678831087,False,0.40263490173750266
PPP2R5D,PIGN,3,8.632888096777778,-4.874173765297169,-9.93537576010814,False,0.4029644457790127
PPP2R5D,PRMT2,3,9.054591728333333,-3.1508403126539632,-9.195719862550956,True,0.40351498299594835
PPP2R5D,STAG2,3,8.314718773444445,-9.681060450906267,-9.827327311095845,False,0.4057082808109552
PPP2R5D,DHX40,3,9.083923667222223,-8.091818625314732,-9.601693502278474,False,0.4058282265546082
PPP2R5D,TADA2A,3,8.138338900666668,-8.143343043261579,-9.301062482988808,False,0.4122195571909393
PPP2R5D,TMUB2,3,8.544293725777777,-7.392456053392136,-8.915383418946524,False,0.4149155660051678
PPP2R5D,SLC41A3,3,9.041095066888888,-7.687324919280671,-9.716638196338955,False,0.41519939180443055
PPP2R5D,ZDHHC16,3,8.884805287444445,-8.2132325057536,-8.984126550019802,False,0.4165013436133431
PPP2R5D,ASPH,3,8.131576853444443,-2.9626653046174023,-9.306690586713367,False,0.4165534537233319
PPP2R5D,TET1,3,8.53813844111111,-3.1432742754590692,-9.946321994968754,True,0.4173084344464803
PPP2R5D,TERF1,3,8.121771599777778,-5.611175736748139,-9.506879064044442,False,0.4174659267356255
PPP2R5D,KIF1B,3,8.526738293888888,-5.910042199904993,-9.94572391076292,False,0.41849873954146705
PPP2R5D,GALE,3,8.267055324222222,-4.277793407984411,-9.809270059025161,False,0.42096072177795857
PPP2R5D,IL1RAP,3,8.417182286555555,-1.914160954158934,-8.945954065238169,False,0.4209630335762785
PPP2R5D,RPP25L,3,9.041044527111112,-2.3738012384648055,-9.125707313198234,False,0.42293295678774034
PPP2R5D,SLC39A4,3,8.115315980666667,-9.658949710561773,-9.337150829516697,False,0.42473479747287435
PPP2R5D,CMTM7,3,9.115376857222223,0.8237132702969465,-9.582888866217177,False,0.4258494507800698
PPP2R5D,CSNK2A1,3,9.02907304211111,-8.848509797964596,-9.097077922580054,False,0.42859463639911816
PPP2R5D,PAX6,3,8.169518809888888,-6.1845804000261175,-9.15872849440499,False,0.43146901202863647
PPP2R5D,AGAP1,3,8.164799844222221,-6.676133059056943,-9.159757448048051,False,0.4344414652928753
PPP2R5D,UBE2D2,3,8.345504225888888,-6.1161002792138435,-9.899515864513491,True,0.4382952424929027
PPP2R5D,PNKD,3,8.289900291444445,-7.4123883634984935,-9.861598034028514,False,0.43984487332817235
PPP2R5D,MSI2,3,8.186004546,-6.9366229532048855,-9.749264966485184,False,0.44078312033450373
PPP2R5D,RAD51,3,8.908064236888888,-4.519912553995217,-8.962863923284813,True,0.44105159380783443
PPP2R5D,CYP20A1,3,8.725480585666666,-6.1006163032296055,-9.972728252509137,False,0.44106158006261525
PPP2R5D,MPRIP,3,8.246396769666667,-9.033486860797824,-9.827481800523037,False,0.4432659273647959
PPP2R5D,TAPBP,3,8.444655647,-6.871716160472773,-8.90057873681278,False,0.44637916904932085
PPP2R5D,CLIP1,3,8.520393717111112,-5.211915790412258,-9.980605454205218,False,0.44678575330758985
PPP2R5D,SMAD5,3,8.377869224555555,-5.916905951465559,-9.933508023580929,False,0.44903338949986976
PPP2R5D,JUP,3,8.793505318222222,-5.997198628240075,-8.894502045798477,False,0.44965200382174986
PPP2R5D,RCC1L,3,8.091819922666666,-5.961944269044378,-9.291512832756656,False,0.4513444088293926
PPP2R5D,MBOAT1,3,8.081963020666668,-5.774059751224466,-9.33938600211464,False,0.4516094883999336
PPP2R5D,LMBRD2,3,8.165594131111112,-4.584624433234589,-9.744491699146085,False,0.4525362761538436
PPP2R5D,FAM86B1,3,8.361021233333334,-6.144576513661113,-8.928684623734837,False,0.453691648133427
PPP2R5D,RYK,3,8.674983717888889,-7.800478979938582,-10.003591416400383,False,0.4593431493585426
PPP2R5D,AHNAK,3,8.071075730222221,-5.3025636893373775,-9.333495989273672,True,0.4612498110146501
PPP2R5D,SRSF10,3,8.381364642777777,-5.3373132827411425,-9.952517875983474,False,0.46137457026499595
PPP2R5D,ZDHHC9,3,8.472827106222221,-4.5047167611013625,-10.000857588160091,False,0.471336923503693
PPP2R5D,SCAMP1,3,8.895954479444445,-5.305240120038264,-8.910150988354843,False,0.4721429883284292
PPP2R5D,SULT1A2,3,8.08028956411111,-4.662016421127775,-9.636016615985387,False,0.4764266264711527
PPP2R5D,GYG2,3,8.046615613999998,-4.007495363784603,-9.339234662029385,False,0.48048059468608156
PPP2R5D,MECOM,3,8.056559210333333,-4.806468294432251,-9.270206670365347,False,0.48383263968430584
PPP2R5D,ISY1,3,8.974463067222223,-6.7699315567555916,-8.945087031288013,False,0.48399818457347915
PPP2R5D,CYB561,3,8.675804249,-6.1309303829408,-8.821900975975378,False,0.48654195921903165
PPP2R5D,NCALD,3,8.92719098511111,-2.6170936361121666,-9.964076315079243,False,0.49498898795464075
PPP2R5D,POLR3G,3,8.283466390777777,-6.559122385323458,-9.943890775593038,False,0.49581467194205814
PPP2R5D,ERLIN2,3,8.539852469000001,-6.953915476713555,-10.046445521136013,False,0.4959816137329737
PPP2R5D,HIF1A,3,8.094294577777776,-4.094142726899065,-9.126188196060774,True,0.4983280486959939
PPP2R5D,TACC1,3,8.55301883311111,-7.096949415448145,-10.052413831577017,False,0.49934374480571014
PPP2R5D,MLLT10,3,9.187871279222223,-7.3523090385586025,-9.662926173516805,False,0.5034262659064098
PPP2R5D,SKA2,3,9.226379475333331,-6.398320598642331,-9.3382912218083,False,0.5050231818598365
PPP2R5D,TSC1,3,8.136503346000001,-8.115610510460883,-9.816152422072333,False,0.5053464165271543
PPP2R5D,EIF1AX,3,9.22289886511111,-6.768693852507698,-9.28543106064719,False,0.5100037510763215
PPP2R5D,ATXN1L,3,8.230515390333332,-6.441470937364009,-8.93411728385409,False,0.5103370726484772
PPP2R5D,GTF2IRD2B,3,8.877407702444444,-5.4460397824966105,-10.015864474152528,False,0.5126154445042632
PPP2R5D,STX2,3,9.082452003555556,-6.020276044508222,-8.997908382304024,False,0.5133199439655972
PPP2R5D,MED23,3,8.250169300333333,-8.081264614645994,-8.91328203105876,False,0.513428669915681
PPP2R5D,RCC1,3,8.697723752666667,-3.8181245707441738,-10.072857522142467,False,0.5162654022515378
PPP2R5D,BID,3,8.574026788333333,-5.895237679050622,-10.077123450866646,False,0.5173065075247926
PPP2R5D,ZNF16,3,7.998772897222223,-6.9468773978123615,-9.502778470658178,False,0.5178242289932211
PPP2R5D,DTNBP1,3,8.184858684666667,-5.436268776180892,-9.89853682434406,False,0.5193078669696405
PPP2R5D,BCAP29,3,9.134540397222223,-5.447488778653774,-9.04968891881299,False,0.5209823540201555
PPP2R5D,UQCC1,3,9.11486947611111,-4.412398987860136,-9.840194779347916,False,0.5225559403638339
PPP2R5D,MUC1,3,9.012107572444444,-1.5762937138159934,-8.903452809870439,True,0.5292396526412244
PPP2R5D,ARID4B,3,7.991067797777778,-9.044536249915653,-9.557300224010875,False,0.5307277759355157
PPP2R5D,LIG3,3,8.00736206711111,-7.178144825982184,-9.638703204719835,False,0.5340531037278694
PPP2R5D,ZNF473,3,8.327970773555556,-9.948923359131687,-10.030003833463624,False,0.536258404639484
PPP2R5D,PER2,3,8.077663702555554,-7.25671418613263,-9.798100128692186,False,0.5367060163015273
PPP2R5D,CALN1,3,8.479146797333334,-8.655916345110114,-8.772383070183555,False,0.5369814999272811
PPP2R5D,ATP2C1,3,8.367452727333331,-5.332697377633436,-8.80939879154379,False,0.5371605655837549
PPP2R5D,SERTAD3,3,8.062072880333332,-6.88463797497125,-9.77685688026044,False,0.538653108787078
PPP2R5D,SEPN1,3,8.400634926,-8.09163608054287,-10.066401937818924,False,0.5391088467777758
PPP2R5D,ZNF580,3,8.051882083444445,-6.218682404778264,-9.09898550870417,False,0.5394914852395938
PPP2R5D,SERINC3,3,8.843422647444447,-8.570452479796836,-10.06762706328137,False,0.5402959850483054
PPP2R5D,PMS2,3,8.264710233666667,-8.910807700364098,-9.998822589843899,False,0.5408422216664693
PPP2R5D,FAM207A,3,9.09219005288889,-3.846325171849824,-8.95562081768797,False,0.5422404763919499
PPP2R5D,CBY1,3,8.26948767311111,-3.9911759370416933,-10.00444964446008,True,0.5424803232755142
PPP2R5D,ZMYM3,3,7.985131103111112,-9.45855901100998,-9.255673490727714,False,0.5438341838041965
PPP2R5D,ASAP2,3,8.752482158777775,-4.442953489999459,-8.755937372628166,True,0.5478263445808795
PPP2R5D,NAAA,3,8.148919999777778,-5.198712577930134,-9.913228384749061,True,0.5485180308384415
PPP2R5D,ACOX1,3,7.9572307487777785,-6.604786685730053,-9.426336198784961,False,0.5488826026523321
PPP2R5D,RER1,3,9.278350672111111,-8.076337844035352,-9.540966014300844,False,0.5498420634401197
PPP2R5D,GNAS,3,9.267662714666669,-6.747243141085024,-9.621886429256575,False,0.5553367669290478
PPP2R5D,PCNX4,3,9.140464994111111,-5.942025834251732,-9.873621712357348,False,0.5557717672685784
PPP2R5D,TRMT11,3,8.409313689666668,-10.413616903332992,-10.0919115662368,False,0.5559762690887639
PPP2R5D,ULK1,3,9.294558280555554,-7.5265501223129245,-9.443689713938243,False,0.5561653437913114
PPP2R5D,UQCR10,3,9.085221482444444,-8.287761328994893,-9.943127209282771,False,0.5604203749755565
PPP2R5D,ABCF2,3,9.234512434555555,-6.978310845620833,-9.731259802784319,False,0.560517683607741
PPP2R5D,PROSER1,3,9.20454635,-6.919080185637002,-9.069257008769737,False,0.5608867856788676
PPP2R5D,TIA1,3,9.291018088444446,-5.1848020359733615,-9.551709771557398,False,0.5615911396104692
PPP2R5D,PHAX,3,9.037837805555556,-8.832756133092508,-8.870005237744703,False,0.5633286655691907
PPP2R5D,SMC2,3,8.725712630000002,-5.337064172689986,-8.72939654900473,False,0.5647849373284909
PPP2R5D,CSNK1E,3,9.306897233222223,-7.229029449238997,-9.418934420103616,False,0.5663174504073119
PPP2R5D,ST13P4,3,9.22354890677778,-5.8452645296985315,-9.088225319976349,False,0.5670159148475441
PPP2R5D,NACC2,3,8.421070985222222,-5.633484000771498,-10.111231823693117,False,0.5676974098945556
PPP2R5D,ARHGEF1,3,8.322176865666668,-5.880560753485214,-8.788030960297283,False,0.5681339630497871
